dt,program_title,device_name,country_code,product_type,unique_users,content_count
2018-10-01,Adventures of Chuck & Friends,samsung2016xdk,Denmark,svod,2,2
2018-10-01,Adventures of Chuck & Friends,samsung2016xdk,Sweden,svod,5,5
2018-10-01,Adventures of Chuck & Friends,samsung2017xdk,Denmark,svod,5,7
2018-10-01,Adventures of Chuck & Friends,samsung2017xdk,Finland,svod,2,2
2018-10-01,Adventures of Chuck & Friends,samsung2017xdk,Sweden,svod,2,2
2018-10-01,Adventures of Chuck & Friends,xboxonexdk,Sweden,svod,1,1
2018-10-01,Advokaten,androiddash,Denmark,svod,1,1
2018-10-01,Advokaten,androiddash,Finland,svod,1,1
2018-10-01,Advokaten,androiddash,Sweden,svod,1,1
2018-10-01,Advokaten,atv,Denmark,svod,3,3
2018-10-01,Advokaten,atv,Sweden,svod,5,5
2018-10-01,Advokaten,chromecast,Denmark,svod,2,2
2018-10-01,Advokaten,chromecast,Sweden,svod,4,5
2018-10-01,Advokaten,ios,Denmark,svod,4,5
2018-10-01,Advokaten,ios,Finland,svod,1,1
2018-10-01,Advokaten,ios,Sweden,svod,5,6
2018-10-01,Advokaten,lg2016xdk,Denmark,svod,1,1
2018-10-01,Advokaten,lg2017xdk,Sweden,svod,2,2
2018-10-01,Advokaten,lg2018xdk,Sweden,svod,1,1
2018-10-01,Advokaten,pcdash,Sweden,svod,5,5
2018-10-01,Advokaten,pcdashpr,Denmark,svod,1,1
2018-10-01,Advokaten,pcdashpr,Sweden,svod,1,1
2018-10-01,Advokaten,ps3xdk,Sweden,svod,1,1
2018-10-01,Advokaten,ps4xdk,Denmark,svod,1,1
2018-10-01,Advokaten,samsung2012xdk,Finland,svod,1,1
2018-10-01,Advokaten,samsung2012xdk,Sweden,svod,1,1
2018-10-01,Advokaten,samsung2014xdk,Sweden,svod,2,2
2018-10-01,Advokaten,samsung2015xdk,Sweden,svod,1,1
2018-10-01,Advokaten,samsung2016xdk,Denmark,svod,1,1
2018-10-01,Advokaten,samsung2016xdk,Sweden,svod,1,1
2018-10-01,Advokaten,samsung2017xdk,Denmark,svod,2,2
2018-10-01,Advokaten,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Advokaten,xboxonexdk,Sweden,svod,1,1
2018-10-01,Afsløret – Hvor er min mentor?,atv,Denmark,svod,1,1
2018-10-01,Afsløret – Hvor er min mentor?,ios,Denmark,svod,4,4
2018-10-01,Aftenshowet,androiddash,Denmark,svod,1,1
2018-10-01,Aftenshowet,androidxdk,Denmark,svod,1,1
2018-10-01,Aftenshowet,atv,Denmark,svod,2,2
2018-10-01,Aftenshowet,ios,Denmark,svod,1,1
2018-10-01,Aftenshowet,lg2016xdk,Denmark,svod,2,2
2018-10-01,Aftenshowet,lg2017xdk,Denmark,svod,2,2
2018-10-01,Aftenshowet,pcdash,Denmark,svod,1,1
2018-10-01,Aftenshowet,pchls,Denmark,svod,1,1
2018-10-01,Aftenshowet,samsung2016xdk,Denmark,svod,1,1
2018-10-01,Aftonbladet Morgon,androiddash,Sweden,svod,1,1
2018-10-01,Aftonbladet Morgon,atv,Sweden,svod,1,1
2018-10-01,Aftonbladet Morgon,ios,Sweden,svod,2,2
2018-10-01,Aftonbladet Morgon,lg2013xdk,Sweden,svod,1,1
2018-10-01,Aftonbladet Morgon,samsung2014xdk,Sweden,svod,1,1
2018-10-01,Aftonbladet Morgon,samsung2015xdk,Sweden,svod,1,1
2018-10-01,Against All Odds,androiddash,Normway,svod,1,1
2018-10-01,Against All Odds,ios,Normway,svod,1,1
2018-10-01,Agenda,atv,Sweden,svod,1,1
2018-10-01,Agenda,ios,Sweden,svod,2,2
2018-10-01,Agenda,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Agenda – teckenspråkstolkat,ios,Sweden,svod,1,1
2018-10-01,Agents of S.H.I.E.L.D.,androiddash,Normway,svod,1,1
2018-10-01,Agents of S.H.I.E.L.D.,androidxdk,Normway,svod,1,1
2018-10-01,Agents of S.H.I.E.L.D.,ios,Normway,svod,1,1
2018-10-01,Agents of S.H.I.E.L.D.,pchls,Normway,svod,1,1
2018-10-01,Agents of S.H.I.E.L.D.,ps4xdk,Normway,svod,1,1
2018-10-01,Airport,androiddash,Denmark,svod,1,1
2018-10-01,Airport,atv,Denmark,svod,1,1
2018-10-01,Airport,ps4xdk,Denmark,svod,1,1
2018-10-01,Airwolf,atv,Normway,svod,1,1
2018-10-01,Aktuellt,androiddash,Sweden,svod,3,3
2018-10-01,Aktuellt,atv,Sweden,svod,4,4
2018-10-01,Aktuellt,ios,Sweden,svod,8,8
2018-10-01,Aktuellt,pcdash,Sweden,svod,6,6
2018-10-01,Aktuellt,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Aladdin and the King of Thieves,samsung2015xdk,Sweden,est,1,1
2018-10-01,Alarm 112 - På liv og død,androiddash,Normway,svod,1,1
2018-10-01,Alarm 112 - På liv og død,samsung2015xdk,Normway,svod,1,1
2018-10-01,Alaska: The Last Frontier,androiddash,Sweden,svod,1,1
2018-10-01,Alaska: The Last Frontier,ios,Sweden,svod,2,2
2018-10-01,Alaska: The Last Frontier,pcdash,Sweden,svod,1,1
2018-10-01,Alaskan Bush People,ios,Sweden,svod,2,2
2018-10-01,Aldrig Mere i Morgen,chromecast,Denmark,svod,1,1
2018-10-01,Aldrig Mere i Morgen,ios,Denmark,svod,1,1
2018-10-01,Aldrig Mere i Morgen,pcdash,Denmark,svod,3,3
2018-10-01,Aldrig Mere i Morgen,samsung2016xdk,Denmark,svod,1,1
2018-10-01,Alex,androiddash,Sweden,svod,3,3
2018-10-01,Alex,androidxdk,Sweden,svod,1,2
2018-10-01,Alex,atv,Finland,svod,1,1
2018-10-01,Alex,atv,Sweden,svod,6,6
2018-10-01,Alex,chromecast,Denmark,svod,1,1
2018-10-01,Alex,chromecast,Sweden,svod,5,5
2018-10-01,Alex,ios,Denmark,svod,1,1
2018-10-01,Alex,ios,Sweden,svod,2,2
2018-10-01,Alex,lg2017xdk,Sweden,svod,1,1
2018-10-01,Alex,pcdash,Denmark,svod,2,2
2018-10-01,Alex,pcdash,Normway,svod,1,1
2018-10-01,Alex,pcdash,Sweden,svod,9,10
2018-10-01,Alex,ps4xdk,Finland,svod,1,1
2018-10-01,Alex,ps4xdk,Sweden,svod,3,3
2018-10-01,Alex,samsung2016xdk,Finland,svod,1,2
2018-10-01,Alex,samsung2017xdk,Normway,svod,1,1
2018-10-01,Alex,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Alex & Co,androiddash,Normway,svod,1,1
2018-10-01,Alex and Emma,ios,Sweden,svod,1,1
2018-10-01,Alex and Emma,pcdash,Sweden,svod,1,1
2018-10-01,Alex and Emma,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Alex and co,ios,Sweden,svod,1,1
2018-10-01,"Alex, Inc.",pchls,Sweden,svod,1,1
2018-10-01,"Alex, Inc.",ps4xdk,Denmark,svod,1,1
2018-10-01,"Alex, Inc.",ps4xdk,Sweden,svod,1,1
2018-10-01,"Alex, Inc.",samsung2016xdk,Normway,svod,1,1
2018-10-01,"Alex, Inc.",samsung2017xdk,Normway,svod,1,1
2018-10-01,Alexander,atv,Sweden,svod,2,2
2018-10-01,Alexander,chromecast,Normway,svod,1,1
2018-10-01,Alexander,ios,Sweden,svod,1,1
2018-10-01,Alexander,pcdash,Sweden,svod,2,2
2018-10-01,Alexander,samsung2018xdk,Normway,svod,1,1
2018-10-01,Ali,ios,Denmark,svod,1,1
2018-10-01,Ali,ios,Normway,svod,1,1
2018-10-01,Ali,ios,Sweden,svod,1,1
2018-10-01,Ali,lg2014xdk,Denmark,svod,1,1
2018-10-01,All Eyez on Me,chromecast,Denmark,est,1,1
2018-10-01,All Inclusive,ios,Sweden,tvod,1,1
2018-10-01,All Nighter,chromecast,Sweden,svod,1,1
2018-10-01,All Nighter,pcdash,Sweden,svod,1,1
2018-10-01,All Together Now - Danmark,androiddash,Denmark,svod,1,1
2018-10-01,All Together Now - Danmark,ios,Denmark,svod,3,3
2018-10-01,All of My Heart,androiddash,Denmark,svod,1,1
2018-10-01,All of My Heart,chromecast,Denmark,svod,1,1
2018-10-01,All of My Heart,ios,Denmark,svod,2,2
2018-10-01,Alle for Tre,androiddash,Denmark,svod,1,1
2018-10-01,Alle for Tre,ios,Denmark,svod,1,1
2018-10-01,Alle for Tre,ios,Denmark,tvod,1,1
2018-10-01,Allsvenskan: Hammarby - Göteborg,ios,Normway,svod,2,2
2018-10-01,Allsvenskan: Hammarby - IFK Göteborg,androiddash,Sweden,svod,5,5
2018-10-01,Allsvenskan: Hammarby - IFK Göteborg,androidxdk,Sweden,svod,1,1
2018-10-01,Allsvenskan: Hammarby - IFK Göteborg,atv,Sweden,svod,1,1
2018-10-01,Allsvenskan: Hammarby - IFK Göteborg,ios,Sweden,svod,20,20
2018-10-01,Allsvenskan: Hammarby - IFK Göteborg,pcdash,Sweden,svod,8,8
2018-10-01,Allsvenskan: Hammarby - IFK Göteborg,ps4xdk,Sweden,svod,2,2
2018-10-01,Allsvenskan: Hammarby - IFK Göteborg,samsung2016xdk,Sweden,svod,1,1
2018-10-01,Allsvenskan: Hammarby - IFK Göteborg,samsung2017xdk,Sweden,svod,1,1
2018-10-01,Allsvenskan: IF Elfsborg - BK Häcken,androiddash,Sweden,svod,2,2
2018-10-01,Allsvenskan: IF Elfsborg - BK Häcken,ios,Sweden,svod,1,1
2018-10-01,Allsvenskan: Kalmar FF - IF Brommapojkarna,androiddash,Sweden,svod,1,1
2018-10-01,Allsvenskan: Örebro SK - Trelleborgs FF,ios,Sweden,svod,1,1
2018-10-01,Allt för Sverige,atv,Sweden,svod,1,1
2018-10-01,Allt för Sverige,ios,Sweden,svod,3,3
2018-10-01,Allt för Sverige,lg2017xdk,Sweden,svod,1,1
2018-10-01,Allt för Sverige,samsung2016xdk,Sweden,svod,1,1
2018-10-01,Allt för Sverige,xboxonexdk,Sweden,svod,1,1
2018-10-01,Alone: Lost and found,ios,Sweden,svod,1,1
2018-10-01,Alt for Norge,atv,Normway,svod,2,2
2018-10-01,Alt for Norge,ios,Normway,svod,2,2
2018-10-01,Alt for Norge,pcdash,Normway,svod,2,2
2018-10-01,Alva,atv,Normway,svod,1,1
2018-10-01,Alvin & the Chipmunks,ps4xdk,Denmark,est,1,1
2018-10-01,Alvin & the Chipmunks: The Road Chip,chromecast,Sweden,tvod,1,1
2018-10-01,Alvin og de frække jordegern,ios,Denmark,svod,1,1
2018-10-01,Alvin og de frække jordegern,samsung2018xdk,Denmark,svod,1,1
2018-10-01,Alvinnn!!! Och Gänget,ios,Sweden,svod,1,1
2018-10-01,Alvinnn!!! og gjengen,ios,Sweden,svod,1,1
2018-10-01,Alvinnn!!! og gjengen,samsung2016xdk,Sweden,svod,1,1
2018-10-01,Amalies baby,androiddash,Denmark,svod,1,1
2018-10-01,Amalies baby,atv,Denmark,svod,3,3
2018-10-01,Amalies baby,chromecast,Denmark,svod,2,2
2018-10-01,Amalies baby,ios,Denmark,svod,5,6
2018-10-01,Amalies baby,lg2014xdk,Denmark,svod,1,1
2018-10-01,Amalies baby,lg2016xdk,Denmark,svod,2,2
2018-10-01,Amalies baby,lg2017xdk,Denmark,svod,1,1
2018-10-01,Amalies baby,pcdash,Denmark,svod,1,1
2018-10-01,Amalies baby,pchls,Denmark,svod,2,2
2018-10-01,Amalies baby,ps4xdk,Denmark,svod,1,1
2018-10-01,Amalies baby,samsung2013xdk,Denmark,svod,1,2
2018-10-01,Amalies baby,samsung2017xdk,Denmark,svod,1,1
2018-10-01,Amanpour,androiddash,Sweden,svod,1,1
2018-10-01,American Assassin,androiddash,Denmark,svod,1,1
2018-10-01,American Assassin,androiddash,Finland,svod,2,2
2018-10-01,American Assassin,androiddash,Normway,svod,1,1
2018-10-01,American Assassin,androiddash,Sweden,svod,1,1
2018-10-01,American Assassin,androidxdk,Sweden,svod,2,2
2018-10-01,American Assassin,atv,Denmark,svod,2,2
2018-10-01,American Assassin,atv,Normway,svod,1,1
2018-10-01,American Assassin,atv,Sweden,svod,5,5
2018-10-01,American Assassin,chromecast,Finland,svod,2,2
2018-10-01,American Assassin,chromecast,Sweden,svod,4,4
2018-10-01,American Assassin,ios,Denmark,svod,7,7
2018-10-01,American Assassin,ios,Finland,svod,1,1
2018-10-01,American Assassin,ios,Normway,svod,3,3
2018-10-01,American Assassin,ios,Sweden,svod,7,7
2018-10-01,American Assassin,lg2016xdk,Denmark,svod,1,1
2018-10-01,American Assassin,lg2017xdk,Denmark,svod,1,1
2018-10-01,American Assassin,pcdash,Denmark,svod,1,1
2018-10-01,American Assassin,pcdash,Finland,svod,3,3
2018-10-01,American Assassin,pcdash,Normway,svod,3,3
2018-10-01,American Assassin,pcdash,Sweden,svod,6,6
2018-10-01,American Assassin,pcdashpr,Finland,svod,1,1
2018-10-01,American Assassin,ps4xdk,Normway,svod,1,1
2018-10-01,American Assassin,ps4xdk,Sweden,svod,2,2
2018-10-01,American Assassin,samsung2014xdk,Normway,svod,1,1
2018-10-01,American Assassin,samsung2014xdk,Sweden,svod,1,1
2018-10-01,American Assassin,samsung2015xdk,Sweden,svod,3,3
2018-10-01,American Assassin,samsung2016xdk,Normway,svod,2,2
2018-10-01,American Assassin,samsung2017xdk,Finland,svod,1,1
2018-10-01,American Assassin,xboxonexdk,Sweden,svod,1,1
2018-10-01,American Dad,androiddash,Denmark,svod,11,15
2018-10-01,American Dad,androiddash,Finland,svod,36,49
2018-10-01,American Dad,androiddash,Normway,svod,18,25
2018-10-01,American Dad,androiddash,Sweden,svod,1,1
2018-10-01,American Dad,androiddash,Sweden,svod,38,65
2018-10-01,American Dad,androidxdk,Denmark,svod,2,3
2018-10-01,American Dad,androidxdk,Finland,svod,3,7
2018-10-01,American Dad,androidxdk,Normway,svod,1,1
2018-10-01,American Dad,androidxdk,Sweden,svod,1,1
2018-10-01,American Dad,androidxdk,Sweden,svod,7,11
2018-10-01,American Dad,atv,Denmark,svod,23,32
2018-10-01,American Dad,atv,Normway,svod,12,17
2018-10-01,American Dad,atv,Sweden,svod,38,43
2018-10-01,American Dad,chromecast,Denmark,svod,33,70
2018-10-01,American Dad,chromecast,Finland,svod,11,14
2018-10-01,American Dad,chromecast,Normway,svod,10,19
2018-10-01,American Dad,chromecast,Sweden,svod,42,73
2018-10-01,American Dad,ios,Denmark,svod,28,45
2018-10-01,American Dad,ios,Finland,svod,11,13
2018-10-01,American Dad,ios,Normway,svod,13,22
2018-10-01,American Dad,ios,Sweden,svod,2,2
2018-10-01,American Dad,ios,Sweden,svod,48,64
2018-10-01,American Dad,lg2012xdk,Sweden,svod,1,7
2018-10-01,American Dad,lg2013xdk,Denmark,svod,2,2
2018-10-01,American Dad,lg2013xdk,Finland,svod,3,6
2018-10-01,American Dad,lg2013xdk,Normway,svod,1,1
2018-10-01,American Dad,lg2013xdk,Sweden,svod,2,3
2018-10-01,American Dad,lg2014xdk,Denmark,svod,1,1
2018-10-01,American Dad,lg2014xdk,Finland,svod,1,1
2018-10-01,American Dad,lg2015xdk,Finland,svod,1,1
2018-10-01,American Dad,lg2015xdk,Sweden,svod,2,2
2018-10-01,American Dad,lg2016xdk,Denmark,svod,5,5
2018-10-01,American Dad,lg2016xdk,Finland,svod,4,5
2018-10-01,American Dad,lg2016xdk,Normway,svod,1,1
2018-10-01,American Dad,lg2016xdk,Sweden,svod,4,4
2018-10-01,American Dad,lg2017xdk,Denmark,svod,1,3
2018-10-01,American Dad,lg2017xdk,Finland,svod,3,3
2018-10-01,American Dad,lg2017xdk,Normway,svod,3,8
2018-10-01,American Dad,lg2017xdk,Sweden,svod,6,8
2018-10-01,American Dad,lg2018xdk,Denmark,svod,1,2
2018-10-01,American Dad,pcdash,Denmark,svod,35,70
2018-10-01,American Dad,pcdash,Finland,svod,24,30
2018-10-01,American Dad,pcdash,Normway,svod,26,48
2018-10-01,American Dad,pcdash,Sweden,svod,1,1
2018-10-01,American Dad,pcdash,Sweden,svod,56,103
2018-10-01,American Dad,pcdashpr,Denmark,svod,2,2
2018-10-01,American Dad,pcdashpr,Finland,svod,1,2
2018-10-01,American Dad,pcdashpr,Sweden,svod,1,1
2018-10-01,American Dad,pchls,Denmark,svod,7,8
2018-10-01,American Dad,pchls,Finland,svod,2,4
2018-10-01,American Dad,pchls,Normway,svod,2,2
2018-10-01,American Dad,pchls,Sweden,svod,6,11
2018-10-01,American Dad,philips2017xdk,Finland,svod,1,1
2018-10-01,American Dad,philips2017xdk,Sweden,svod,2,12
2018-10-01,American Dad,ps3xdk,Denmark,svod,2,3
2018-10-01,American Dad,ps3xdk,Finland,svod,2,2
2018-10-01,American Dad,ps3xdk,Normway,svod,1,2
2018-10-01,American Dad,ps3xdk,Sweden,svod,1,3
2018-10-01,American Dad,ps4xdk,Denmark,svod,23,31
2018-10-01,American Dad,ps4xdk,Finland,svod,27,47
2018-10-01,American Dad,ps4xdk,Normway,svod,16,23
2018-10-01,American Dad,ps4xdk,Sweden,svod,31,53
2018-10-01,American Dad,samsung2012xdk,Denmark,svod,4,4
2018-10-01,American Dad,samsung2013xdk,Denmark,svod,6,7
2018-10-01,American Dad,samsung2013xdk,Finland,svod,2,2
2018-10-01,American Dad,samsung2013xdk,Normway,svod,1,1
2018-10-01,American Dad,samsung2013xdk,Sweden,svod,1,1
2018-10-01,American Dad,samsung2014xdk,Denmark,svod,2,3
2018-10-01,American Dad,samsung2014xdk,Normway,svod,1,2
2018-10-01,American Dad,samsung2014xdk,Sweden,svod,6,6
2018-10-01,American Dad,samsung2015xdk,Denmark,svod,2,2
2018-10-01,American Dad,samsung2015xdk,Finland,svod,1,1
2018-10-01,American Dad,samsung2015xdk,Normway,svod,2,4
2018-10-01,American Dad,samsung2015xdk,Sweden,svod,7,9
2018-10-01,American Dad,samsung2016xdk,Denmark,svod,5,11
2018-10-01,American Dad,samsung2016xdk,Finland,svod,6,6
2018-10-01,American Dad,samsung2016xdk,Normway,svod,4,5
2018-10-01,American Dad,samsung2016xdk,Sweden,svod,7,15
2018-10-01,American Dad,samsung2017xdk,Denmark,svod,4,4
2018-10-01,American Dad,samsung2017xdk,Finland,svod,8,12
2018-10-01,American Dad,samsung2017xdk,Normway,svod,3,3
2018-10-01,American Dad,samsung2017xdk,Sweden,svod,8,13
2018-10-01,American Dad,xboxonexdk,Denmark,svod,2,5
2018-10-01,American Dad,xboxonexdk,Finland,svod,3,12
2018-10-01,American Dad,xboxonexdk,Normway,svod,4,7
2018-10-01,American Dad,xboxonexdk,Sweden,svod,4,22
2018-10-01,American Dad!,androiddash,Denmark,svod,1,1
2018-10-01,American Dad!,lg2016xdk,Denmark,svod,1,1
2018-10-01,American Dad!,lg2017xdk,Denmark,svod,1,1
2018-10-01,American Dad!,samsung2013xdk,Denmark,svod,1,1
2018-10-01,American Made,androiddash,Finland,svod,2,2
2018-10-01,American Made,androiddash,Normway,svod,1,1
2018-10-01,American Made,androidxdk,Sweden,svod,1,1
2018-10-01,American Made,atv,Finland,svod,1,1
2018-10-01,American Made,atv,Sweden,svod,2,2
2018-10-01,American Made,chromecast,Denmark,svod,1,1
2018-10-01,American Made,ios,Denmark,svod,4,4
2018-10-01,American Made,ios,Sweden,svod,2,2
2018-10-01,American Made,pcdash,Denmark,svod,2,2
2018-10-01,American Made,pcdash,Normway,svod,1,1
2018-10-01,American Made,pchls,Denmark,svod,1,1
2018-10-01,American Made,philips2017xdk,Denmark,svod,1,1
2018-10-01,American Made,ps3xdk,Denmark,svod,1,1
2018-10-01,American Made,ps4xdk,Denmark,svod,1,1
2018-10-01,American Made,ps4xdk,Finland,svod,1,1
2018-10-01,American Made,ps4xdk,Normway,svod,1,1
2018-10-01,American Made,samsung2013xdk,Denmark,svod,1,1
2018-10-01,American Made,samsung2014xdk,Normway,svod,1,1
2018-10-01,American Made,samsung2014xdk,Sweden,svod,1,1
2018-10-01,American Made,samsung2016xdk,Sweden,svod,2,2
2018-10-01,American Made,samsung2017xdk,Denmark,svod,1,1
2018-10-01,American Ninja Warrior,ios,Normway,svod,2,2
2018-10-01,American Pickers,ios,Denmark,svod,1,1
2018-10-01,American Pickers,ios,Sweden,svod,1,1
2018-10-01,American Restoration,androiddash,Sweden,svod,2,2
2018-10-01,American Restoration,atv,Sweden,svod,2,2
2018-10-01,American Restoration,ios,Sweden,svod,3,3
2018-10-01,American Restoration,pcdash,Sweden,svod,1,1
2018-10-01,American Restoration,pcdashpr,Sweden,svod,1,1
2018-10-01,American Restoration,samsung2014xdk,Sweden,svod,1,1
2018-10-01,American Restoration,samsung2017xdk,Sweden,svod,1,1
2018-10-01,American Sniper,pcdash,Sweden,tvod,1,1
2018-10-01,American Woman,androiddash,Normway,svod,1,1
2018-10-01,American Woman,androidxdk,Normway,svod,1,1
2018-10-01,American Woman,androidxdk,Sweden,svod,1,2
2018-10-01,American Woman,atv,Denmark,svod,3,3
2018-10-01,American Woman,atv,Normway,svod,1,1
2018-10-01,American Woman,atv,Sweden,svod,8,11
2018-10-01,American Woman,chromecast,Denmark,svod,5,6
2018-10-01,American Woman,chromecast,Normway,svod,1,1
2018-10-01,American Woman,ios,Finland,svod,2,2
2018-10-01,American Woman,ios,Normway,svod,4,4
2018-10-01,American Woman,ios,Sweden,svod,5,5
2018-10-01,American Woman,lg2013xdk,Normway,svod,1,1
2018-10-01,American Woman,lg2015xdk,Denmark,svod,1,1
2018-10-01,American Woman,lg2015xdk,Sweden,svod,1,1
2018-10-01,American Woman,pcdash,Denmark,svod,2,2
2018-10-01,American Woman,pcdash,Normway,svod,1,1
2018-10-01,American Woman,pcdash,Sweden,svod,6,7
2018-10-01,American Woman,pcdashpr,Denmark,svod,1,2
2018-10-01,American Woman,pcdashpr,Normway,svod,1,1
2018-10-01,American Woman,pcdashpr,Sweden,svod,1,1
2018-10-01,American Woman,pchls,Finland,svod,1,1
2018-10-01,American Woman,pchls,Normway,svod,1,1
2018-10-01,American Woman,pchls,Sweden,svod,1,1
2018-10-01,American Woman,philips2017xdk,Denmark,svod,1,1
2018-10-01,American Woman,ps3xdk,Denmark,svod,1,1
2018-10-01,American Woman,ps4xdk,Denmark,svod,1,1
2018-10-01,American Woman,ps4xdk,Sweden,svod,2,3
2018-10-01,American Woman,samsung2012xdk,Normway,svod,1,1
2018-10-01,American Woman,samsung2013xdk,Denmark,svod,1,1
2018-10-01,American Woman,samsung2013xdk,Sweden,svod,1,1
2018-10-01,American Woman,samsung2014xdk,Normway,svod,1,1
2018-10-01,American Woman,samsung2014xdk,Sweden,svod,1,1
2018-10-01,American Woman,samsung2015xdk,Denmark,svod,1,1
2018-10-01,American Woman,samsung2015xdk,Normway,svod,1,1
2018-10-01,American Woman,samsung2015xdk,Sweden,svod,2,2
2018-10-01,American Woman,samsung2017xdk,Finland,svod,1,1
2018-10-01,American Woman,samsung2017xdk,Normway,svod,2,2
2018-10-01,American Woman,samsung2017xdk,Sweden,svod,1,1
2018-10-01,American Woman,samsung2018xdk,Normway,svod,1,1
2018-10-01,American pickers,androiddash,Sweden,svod,1,1
2018-10-01,American pickers,ios,Sweden,svod,1,1
2018-10-01,American pickers,pcdash,Sweden,svod,1,1
2018-10-01,American pickers,samsung2015xdk,Sweden,svod,1,1
2018-10-01,An Ideal Husband,ios,Normway,svod,1,1
2018-10-01,Anaconda,androiddash,Sweden,svod,1,1
2018-10-01,Anaconda,androidxdk,Finland,svod,1,1
2018-10-01,Anaconda,lg2017xdk,Denmark,svod,1,1
2018-10-01,Andarnas makt Norge,ios,Sweden,svod,6,6
2018-10-01,Andarnas makt Norge,pcdash,Sweden,svod,1,1
2018-10-01,Anderson Cooper 360,ios,Sweden,svod,1,1
2018-10-01,Andra världskriget: Havets helvete,ios,Sweden,svod,1,1
2018-10-01,Angel,androiddash,Denmark,svod,3,4
2018-10-01,Angel,androiddash,Finland,svod,2,2
2018-10-01,Angel,androiddash,Normway,svod,4,4
2018-10-01,Angel,androiddash,Sweden,svod,2,2
2018-10-01,Angel,androidxdk,Denmark,svod,1,1
2018-10-01,Angel,androidxdk,Finland,svod,1,1
2018-10-01,Angel,androidxdk,Normway,svod,1,1
2018-10-01,Angel,androidxdk,Sweden,svod,1,2
2018-10-01,Angel,atv,Denmark,svod,2,2
2018-10-01,Angel,atv,Normway,svod,3,3
2018-10-01,Angel,atv,Sweden,svod,3,3
2018-10-01,Angel,chromecast,Denmark,svod,12,14
2018-10-01,Angel,chromecast,Normway,svod,2,2
2018-10-01,Angel,chromecast,Sweden,svod,6,7
2018-10-01,Angel,ios,Denmark,svod,9,9
2018-10-01,Angel,ios,Finland,svod,1,1
2018-10-01,Angel,ios,Normway,svod,5,6
2018-10-01,Angel,ios,Sweden,svod,8,9
2018-10-01,Angel,lg2012xdk,Denmark,svod,1,2
2018-10-01,Angel,lg2014xdk,Finland,svod,1,1
2018-10-01,Angel,lg2015xdk,Normway,svod,1,1
2018-10-01,Angel,lg2016xdk,Finland,svod,2,2
2018-10-01,Angel,lg2016xdk,Sweden,svod,2,3
2018-10-01,Angel,lg2018xdk,Denmark,svod,1,1
2018-10-01,Angel,panasonic2014,Finland,svod,1,1
2018-10-01,Angel,panasonic2014,Sweden,svod,1,1
2018-10-01,Angel,pcdash,Denmark,svod,9,9
2018-10-01,Angel,pcdash,Finland,svod,2,2
2018-10-01,Angel,pcdash,Normway,svod,6,7
2018-10-01,Angel,pcdash,Sweden,svod,13,19
2018-10-01,Angel,pcdashpr,Sweden,svod,1,1
2018-10-01,Angel,pchls,Sweden,svod,1,1
2018-10-01,Angel,ps3xdk,Denmark,svod,3,3
2018-10-01,Angel,ps3xdk,Finland,svod,1,1
2018-10-01,Angel,ps3xdk,Sweden,svod,1,1
2018-10-01,Angel,ps4xdk,Denmark,svod,3,6
2018-10-01,Angel,ps4xdk,Normway,svod,1,2
2018-10-01,Angel,ps4xdk,Sweden,svod,3,3
2018-10-01,Angel,samsung2012xdk,Denmark,svod,1,1
2018-10-01,Angel,samsung2012xdk,Finland,svod,1,1
2018-10-01,Angel,samsung2013xdk,Denmark,svod,2,2
2018-10-01,Angel,samsung2014xdk,Denmark,svod,2,2
2018-10-01,Angel,samsung2014xdk,Normway,svod,1,1
2018-10-01,Angel,samsung2014xdk,Sweden,svod,1,1
2018-10-01,Angel,samsung2015xdk,Denmark,svod,2,2
2018-10-01,Angel,samsung2015xdk,Normway,svod,1,1
2018-10-01,Angel,samsung2015xdk,Sweden,svod,1,2
2018-10-01,Angel,samsung2016xdk,Finland,svod,1,1
2018-10-01,Angel,samsung2016xdk,Normway,svod,1,1
2018-10-01,Angel,samsung2016xdk,Sweden,svod,1,1
2018-10-01,Angel,samsung2017xdk,Denmark,svod,3,3
2018-10-01,Angel,samsung2017xdk,Finland,svod,1,2
2018-10-01,Angel,samsung2017xdk,Sweden,svod,2,2
